"loc_id","latitude","longitude","Prov","region"
"L3978484",43.79739,-79.39785,"ON","ON"
"L4011055",49.36082,-123.129,"BC","BC"
"L5088025",51.25377,-85.32321,"ON","ON"
"L7696677",43.04921,-79.28331,"ON","ON"
"L4027374",50.29163,-115.8704,"BC","BC"
"L3981070",45.41232,-73.47592,"QC","QC"
"L4008903",47.60644,-78.88392,"QC","QC"
"L4015469",43.59649,-80.56196,"ON","ON"
"L7696557",46.10061,-64.77238,"NB","AT"
"L3984579",45.87396,-74.08707,"QC","QC"
"L4150426",42.92734,-79.06747,"ON","ON"
"L5096524",49.39933,-123.543,"BC","BC"
"L4010600",42.81511,-80.29648,"ON","ON"
"L4433249",46.55713,-84.35359,"ON","ON"
"L4013787",49.93426,-97.10941,"MB","PR"
"L4015502",43.96585,-78.94514,"ON","ON"
"L5088673",44.23271,-78.75454,"ON","ON"
"L4008896",43.78423,-65.84536,"NS","AT"
"L3988772",44.91003,-79.36086,"ON","ON"
"L6520543",45.39396,-80.02511,"ON","ON"
"L4009914",49.80468,-97.11134,"MB","PR"
"L3983604",51.13342,-114.1104,"AB","PR"
"L4157446",43.43043,-79.76348,"ON","ON"
"L3998358",44.91298,-79.35559,"ON","ON"
"L3998964",48.44597,-123.4917,"BC","BC"
"L4016102",44.46126,-80.32036,"ON","ON"
"L4018786",48.99016,-123.8216,"BC","BC"
"L4119115",44.18884,-80.75552,"ON","ON"
"L4137797",53.5341,-113.4613,"AB","PR"
"L4003609",42.13154,-83.00391,"ON","ON"
"L6530975",49.24346,-123.1703,"BC","BC"
"L4012516",48.52206,-123.3738,"BC","BC"
"L4030844",43.3535,-79.76535,"ON","ON"
"L6481624",45.64195,-72.99092,"QC","QC"
"L4024203",43.36352,-79.75976,"ON","ON"
"L4030624",45.2813,-75.84296,"ON","ON"
"L4010325",44.44551,-79.72672,"ON","ON"
"L4014853",42.23855,-83.05098,"ON","ON"
"L4008114",43.91009,-78.88507,"ON","ON"
"L8147921",45.09025,-74.88748,"ON","ON"
"L4010535",51.08347,-114.0579,"AB","PR"
"L4008614",60.28783,-134.2992,"YT","North"
"L10908033",48.44588,-89.22736,"ON","ON"
"L4157405",44.24466,-76.60143,"ON","ON"
"L4017094",44.63566,-63.57302,"NS","AT"
"L4016876",45.32646,-75.80902,"ON","ON"
"L4027516",43.94938,-78.30046,"ON","ON"
"L4303731",53.62212,-113.638,"AB","PR"
"L4021271",46.64652,-71.92997,"QC","QC"
"L4040385",49.98647,-117.3729,"BC","BC"
"L4153314",45.36065,-63.28584,"NS","AT"
"L4140713",50.94929,-114.0647,"AB","PR"
"L4003494",53.56648,-105.9159,"SK","PR"
"L4029958",46.76716,-71.36894,"QC","QC"
"L5117848",46.63598,-71.57724,"QC","QC"
"L4024924",43.01827,-79.25681,"ON","ON"
"L4029386",45.68468,-73.70128,"QC","QC"
"L4015388",44.06094,-77.60076,"ON","ON"
"L4018939",43.88872,-79.34271,"ON","ON"
"L4110610",43.37181,-80.96781,"ON","ON"
"L4023633",43.00717,-82.35837,"ON","ON"
"L4020476",46.25881,-63.16026,"PE","AT"
"L4022418",42.77563,-81.06831,"ON","ON"
"L4025295",50.61372,-104.1369,"SK","PR"
"L4041935",45.03244,-72.66073,"QC","QC"
"L4040334",45.63944,-72.81038,"QC","QC"
"L4047405",44.69401,-63.81889,"NS","AT"
"L4052282",45.361,-63.24931,"NS","AT"
"L4015342",43.52041,-79.62995,"ON","ON"
"L4025647",45.29504,-74.02937,"QC","QC"
"L4117968",46.10725,-72.38042,"QC","QC"
"L4043502",45.40579,-72.40746,"QC","QC"
"L4034309",45.24492,-75.59995,"ON","ON"
"L4031868",44.71323,-75.5131,"ON","ON"
"L4040496",51.28717,-114.0112,"AB","PR"
"L4080036",49.86888,-97.30298,"MB","PR"
"L4098525",49.86903,-97.30298,"MB","PR"
"L4017703",44.0832,-80.19783,"ON","ON"
"L4031897",45.46307,-75.75327,"QC","QC"
"L4418572",45.38693,-75.74386,"ON","ON"
"L4022817",43.66528,-79.36589,"ON","ON"
"L4083235",45.44119,-75.53543,"ON","ON"
"L4153494",45.44128,-75.535,"ON","ON"
"L4556082",45.26105,-72.69458,"QC","QC"
"L4033743",44.27108,-76.47726,"ON","ON"
"L4031593",49.90166,-97.02267,"MB","PR"
"L4109777",43.29019,-80.46278,"ON","ON"
"L4059089",45.50298,-73.40761,"QC","QC"
"L4021765",44.31506,-78.30415,"ON","ON"
"L4033588",46.11107,-80.58728,"ON","ON"
"L4015325",43.36723,-79.75667,"ON","ON"
"L4031270",43.73248,-79.41667,"ON","ON"
"L4040032",43.48715,-80.487,"ON","ON"
"L4070974",49.13968,-123.7806,"BC","BC"
"L4030337",44.33292,-76.87418,"ON","ON"
"L4040074",42.95193,-81.22203,"ON","ON"
"L4059880",45.61041,-73.74228,"QC","QC"
"L4052515",45.44029,-75.83593,"QC","QC"
"L4060216",54.2998,-130.3337,"BC","BC"
"L6495067",43.24005,-79.85944,"ON","ON"
"L4081363",45.28705,-75.85164,"ON","ON"
"L4030525",50.27088,-96.9679,"MB","PR"
"L4033957",44.27601,-78.37977,"ON","ON"
"L5402426",49.21916,-122.5635,"BC","BC"
"L4016870",44.72426,-79.57989,"ON","ON"
"L4175307",44.06472,-79.44954,"ON","ON"
"L4458776",45.3731,-63.22664,"NS","AT"
"L4147435",48.92194,-93.80838,"ON","ON"
"L4047073",44.31019,-78.35248,"ON","ON"
"L5094210",53.36578,-113.7267,"AB","PR"
"L4090371",43.92916,-77.08358,"ON","ON"
"L4110463",43.18073,-79.64034,"ON","ON"
"L4080998",44.27959,-66.10203,"NS","AT"
"L4058043",42.94046,-79.36239,"ON","ON"
"L4159744",44.65498,-79.39244,"ON","ON"
"L4056223",51.18481,-114.2873,"AB","PR"
"L4107404",52.27397,-106.6663,"SK","PR"
"L5095963",45.71179,-63.2941,"NS","AT"
"L4101253",55.26303,-127.6511,"BC","BC"
"L4070801",45.23259,-74.91361,"ON","ON"
"L4266808",45.38716,-72.78803,"QC","QC"
"L5081327",45.20593,-72.19417,"QC","QC"
"L5087972",43.04075,-79.2932,"ON","ON"
"L4076430",43.56675,-80.22511,"ON","ON"
"L4129559",45.62661,-73.90302,"QC","QC"
"L4054852",45.17883,-76.16718,"ON","ON"
"L4174372",45.4809,-73.85611,"QC","QC"
"L4063451",44.16701,-80.87769,"ON","ON"
"L5092144",43.65416,-79.45783,"ON","ON"
"L4067451",43.75467,-80.19612,"ON","ON"
"L4071072",45.37815,-79.14278,"ON","ON"
"L7696558",46.10583,-72.81783,"QC","QC"
"L4072857",43.66889,-79.36725,"ON","ON"
"L4092599",43.55231,-80.26763,"ON","ON"
"L4090994",46.33412,-79.45323,"ON","ON"
"L4612646",44.3115,-77.20549,"ON","ON"
"L4178215",44.10524,-77.21957,"ON","ON"
"L4189045",49.85484,-97.25522,"MB","PR"
"L4094249",43.59906,-79.55845,"ON","ON"
"L4421170",45.57249,-73.28368,"QC","QC"
"L4083081",43.8295,-79.3946,"ON","ON"
"L4076472",43.69201,-79.33722,"ON","ON"
"L4053704",51.09049,-114.2511,"AB","PR"
"L4090628",42.26909,-83.03886,"ON","ON"
"L6727964",42.22818,-83.03047,"ON","ON"
"L4054716",44.8007,-81.27949,"ON","ON"
"L5160243",44.76046,-80.96828,"ON","ON"
"L4193570",42.95187,-82.11757,"ON","ON"
"L4080180",43.34411,-79.88166,"ON","ON"
"L4200398",51.01538,-114.2917,"AB","PR"
"L7696559",44.165,-77.358,"ON","ON"
"L4144091",45.32282,-72.55411,"QC","QC"
"L4190475",45.12354,-79.61111,"ON","ON"
"L4187668",49.23266,-123.1717,"BC","BC"
"L4568804",44.89052,-66.67017,"NB","AT"
"L5395817",45.13858,-79.73547,"ON","ON"
"L4190817",45.84853,-74.21694,"QC","QC"
"L4114322",42.99957,-82.39248,"ON","ON"
"L4104146",50.72721,-113.9735,"AB","PR"
"L4104544",43.03246,-79.29781,"ON","ON"
"L4144774",53.57219,-113.0584,"AB","PR"
"L4151377",54.08068,-112.0273,"AB","PR"
"L5112979",44.21624,-79.46202,"ON","ON"
"L4175479",45.42882,-76.73847,"ON","ON"
"L4096147",42.90623,-79.61189,"ON","ON"
"L4182517",43.78572,-80.31864,"ON","ON"
"L4190568",45.29313,-66.00524,"NB","AT"
"L4198770",43.75343,-80.06615,"ON","ON"
"L4212366",43.75343,-80.06615,"ON","ON"
"L4463652",48.54974,-58.6041,"NL","AT"
"L5135718",43.72632,-79.40735,"ON","ON"
"L4157220",49.21929,-84.78605,"ON","ON"
"L4179808",44.17052,-80.11049,"ON","ON"
"L4151153",44.39555,-81.36103,"ON","ON"
"L4152007",49.98072,-125.2295,"BC","BC"
"L4195522",43.66937,-79.29556,"ON","ON"
"L4215408",53.36372,-114.0881,"AB","PR"
"L5057868",43.06094,-82.16278,"ON","ON"
"L5089629",43.18703,-79.54507,"ON","ON"
"L4280391",44.29844,-77.97712,"ON","ON"
"L4233969",44.76317,-79.33138,"ON","ON"
"L4396629",43.89913,-78.90347,"ON","ON"
"L5098595",43.97714,-80.73645,"ON","ON"
"L4201480",45.10212,-74.65513,"ON","ON"
"L4195643",43.22241,-79.81449,"ON","ON"
"L4454093",49.51661,-108.8156,"SK","PR"
"L8136967",42.75122,-80.2831,"ON","ON"
"L4233085",44.34698,-79.04512,"ON","ON"
"L4196131",43.97007,-79.06088,"ON","ON"
"L4384240",53.47765,-113.592,"AB","PR"
"L4202840",44.47305,-78.69525,"ON","ON"
"L4434388",43.73192,-79.37829,"ON","ON"
"L4262093",44.6479,-79.35966,"ON","ON"
"L4473869",45.34174,-63.31456,"NS","AT"
"L4281862",57.25194,-117.4171,"AB","PR"
"L4259057",43.65632,-79.9826,"ON","ON"
"L4240888",44.98677,-64.94556,"NS","AT"
"L4228724",42.25462,-82.37584,"ON","ON"
"L4236606",49.26046,-123.1286,"BC","BC"
"L4297861",45.54963,-74.53146,"ON","ON"
"L4273051",43.92418,-78.74718,"ON","ON"
"L4374657",43.96836,-79.48497,"ON","ON"
"L4325718",46.56889,-80.15285,"ON","ON"
"L8128894",42.32046,-82.85569,"ON","ON"
"L4465723",43.93386,-77.15274,"ON","ON"
"L4387453",44.98438,-76.02429,"ON","ON"
