"loc_id","latitude","longitude","Prov","region","BlockCode","bcr"
"L807368",45.19002,-76.30917,"ON","ON","18TUR",12
"L464680",43.3442,-80.53804,"ON","ON","17TNH",13
"L275503",42.69909,-80.67044,"ON","ON","17TNH",13
"L611265",43.58246,-79.76858,"ON","ON","17TNJ",13
"L297401",48.31988,-89.35809,"ON","ON","16TCU",12
"L275245",43.91405,-77.26816,"ON","ON","18TUP",13
"L466816",43.93664,-77.26276,"ON","ON","18TUP",13
"L353660",44.41441,-64.48691,"NS","AT","20TLQ",14
"L360534",44.69465,-79.76967,"ON","ON","17TNK",13
"L788385",49.0229,-95.63393,"MB","PR","15UUQ",12
"L597319",43.88498,-78.85735,"ON","ON","17TPJ",13
"L466058",47.8832,-83.55377,"ON","ON","17TLP",12
"L597320",60.00389,-111.8859,"NT","North","12VVM",6
"L713944",60.00251,-111.8772,"NT","North","12VVM",6
"L273104",48.47801,-68.42456,"QC","QC","19TEP",14
"L272481",45.43954,-72.22009,"QC","QC","18TYR",14
"L363934",47.98115,-84.78248,"ON","ON","16TFU",8
"L277913",43.06632,-79.10726,"ON","ON","17TPH",13
"L363936",48.40784,-89.25472,"ON","ON","16TCU",12
"L788386",44.01827,-77.73364,"ON","ON","18TTP",13
"L799194",43.67989,-79.41257,"ON","ON","17TPJ",13
"L797223",44.13048,-81.14628,"ON","ON","17TMJ",13
"L278601",43.39557,-79.96107,"ON","ON","17TNJ",13
"L189269",50.74398,-119.3447,"BC","BC","11ULS",9
"L623956",50.87194,-122.1661,"BC","BC","10UEB",9
"L610202",48.56513,-88.63598,"ON","ON","16TCU",8
"L597321",49.87594,-119.4014,"BC","BC","11ULR",9
"L275595",44.84241,-76.28044,"ON","ON","18TUQ",12
"L597322",43.5471,-80.25076,"ON","ON","17TNJ",13
"L282247",47.53534,-52.85147,"NL","AT","22TCT",8
"L713875",44.68586,-63.48291,"NS","AT","20TMQ",14
"L713879",44.68586,-63.48291,"NS","AT","20TMQ",14
"L610363",46.53309,-80.93336,"ON","ON","17TNM",12
"L981158",46.80162,-75.33353,"QC","QC","18TVS",12
"L802989",43.18869,-79.5327,"ON","ON","17TPH",13
"L371702",45.3267,-75.7756,"ON","ON","18TVR",13
"L273295",46.97838,-72.17801,"QC","QC","18TYT",12
"L349596",46.75598,-71.17127,"QC","QC","19TCM",13
"L470294",48.80681,-123.2784,"BC","BC","10UDV",5
"L370649",43.51373,-80.18857,"ON","ON","17TNJ",13
"L363940",48.81928,-87.25019,"ON","ON","16UDV",8
"L466707",49.81866,-97.13133,"MB","PR","14UPA",11
"L275816",44.21714,-80.63306,"ON","ON","17TNJ",13
"L471000",44.20953,-80.74642,"ON","ON","17TNJ",13
"L616524",49.01693,-119.4307,"BC","BC","11ULQ",9
"L460236",48.82821,-64.49211,"QC","QC","20ULV",14
"L816319",46.8863,-71.61249,"QC","QC","19TCM",12
"L612957",43.47859,-80.50309,"ON","ON","17TNJ",13
"L612960",43.47859,-80.50309,"ON","ON","17TNJ",13
"L277845",46.13298,-77.54022,"ON","ON","18TUS",12
"L361193",46.13334,-77.53962,"ON","ON","18TUS",12
"L981183",43.78118,-65.88338,"NS","AT","20TKP",14
"L358470",45.84439,-79.38671,"ON","ON","17TPL",12
"L467692",44.67396,-63.56814,"NS","AT","20TMQ",14
"L465747",45.96583,-73.70728,"QC","QC","18TXR",12
"L363945",44.61142,-76.2173,"ON","ON","18TVQ",13
"L485987",44.2386,-79.4536,"ON","ON","17TPJ",13
"L597323",45.26278,-75.35964,"ON","ON","18TVR",13
"L756140",43.57192,-79.88668,"ON","ON","17TNJ",13
"L363948",51.90988,-124.6011,"BC","BC","10UCC",10
"L272886",48.46609,-123.2964,"BC","BC","10TDU",5
"L363949",43.69139,-79.75522,"ON","ON","17TPJ",13
"L365470",45.89174,-64.37838,"NB","AT","20TLR",14
"L980997",53.92299,-122.7978,"BC","BC","10UEE",10
"L864742",45.25962,-75.3652,"ON","ON","18TVR",13
"L363950",44.39271,-76.66354,"ON","ON","18TUQ",13
"L273344",45.53,-73.80893,"QC","QC","18TWR",13
"L363951",45.9845,-74.63303,"QC","QC","18TWR",12
"L807386",44.75039,-76.66758,"ON","ON","18TUQ",12
"L355841",49.24566,-123.0981,"BC","BC","10UDV",5
"L276772",44.02029,-79.36691,"ON","ON","17TPJ",13
"L363957",49.66485,-96.65384,"MB","PR","14UPA",11
"L598871",45.09146,-64.34109,"NS","AT","20TLQ",14
"L246811",45.83194,-80.0425,"ON","ON","17TNL",12
"L615969",45.70014,-74.92878,"QC","QC","18TWR",12
"L471672",43.18474,-80.37704,"ON","ON","17TNH",13
"L468563",43.956,-77.33791,"ON","ON","18TUP",13
"L479959",49.22634,-124.803,"BC","BC","10UCV",5
"L272754",44.07257,-79.46073,"ON","ON","17TPJ",13
"L273404",53.8896,-122.793,"BC","BC","10UEE",10
"L788387",49.59139,-114.4328,"AB","PR","11UPQ",10
"L279788",42.64103,-80.77861,"ON","ON","17TNH",13
"L363973",50.43529,-113.8504,"AB","PR","12UTA",11
"L466071",44.14178,-78.93892,"ON","ON","17TPJ",13
"L460238",51.21641,-102.4619,"SK","PR","13UFS",11
"L277000",51.47091,-112.7155,"AB","PR","12UUC",11
"L810120",44.65168,-63.60081,"NS","AT","20TMQ",14
"L597324",45.83688,-64.20945,"NS","AT","20TMR",14
"L658284",49.8278,-97.60769,"MB","PR","14UPA",11
"L363975",46.03188,-64.82368,"NB","AT","20TLR",14
"L363976",49.51552,-97.99932,"MB","PR","14UNV",11
"L282094",47.36704,-68.29041,"NB","AT","19TEN",14
"L363977",43.1394,-80.26495,"ON","ON","17TNH",13
"L274471",43.25821,-79.95017,"ON","ON","17TNH",13
"L275909",43.16289,-79.25861,"ON","ON","17TPH",13
"L274460",43.35686,-80.33679,"ON","ON","17TNJ",13
"L800716",48.401,-89.2774,"ON","ON","16TCU",12
"L363978",43.3179,-79.82938,"ON","ON","17TNH",13
"L279680",44.40534,-79.65361,"ON","ON","17TPK",13
"L278239",43.86016,-79.04287,"ON","ON","17TPJ",13
"L275831",49.25389,-123.0652,"BC","BC","10UDV",5
"L363979",42.95089,-79.06589,"ON","ON","17TPH",13
"L356052",49.23828,-122.7661,"BC","BC","10UEV",5
"L799726",49.2745,-122.8337,"BC","BC","10UEV",5
"L276536",52.97211,-122.407,"BC","BC","10UED",10
"L275667",42.97911,-81.17579,"ON","ON","17TMH",13
"L275669",42.97911,-81.17579,"ON","ON","17TMH",13
"L273000",44.02118,-77.03012,"ON","ON","18TUP",13
"L274555",50.41896,-73.87778,"QC","QC","18UWA",8
"L490008",60.67536,-135.1124,"YT","North","08VMN",4
"L806209",54.78624,-127.1858,"BC","BC","09UXA",10
"L282718",49.27851,-122.9171,"BC","BC","10UEV",5
"L374546",46.69773,-71.33766,"QC","QC","19TCM",13
"L466741",44.75943,-81.03833,"ON","ON","17TMK",13
"L363980",42.79771,-80.19951,"ON","ON","17TNH",13
"L460239",43.33021,-79.81562,"ON","ON","17TNH",13
"L273484",46.24053,-73.05848,"QC","QC","18TXS",13
"L282811",44.03757,-76.99034,"ON","ON","18TUP",13
"L473269",45.41691,-73.89457,"QC","QC","18TWR",13
"L611525",44.25275,-76.46208,"ON","ON","18TUQ",13
"L288593",49.10968,-121.9817,"BC","BC","10UEV",5
"L277660",51.85116,-103.4702,"SK","PR","13UFT",11
"L363981",44.05397,-78.36622,"ON","ON","17TQJ",13
"L363982",44.46964,-77.68362,"ON","ON","18TTQ",13
"L363983",45.15088,-63.35021,"NS","AT","20TMQ",14
"L980998",49.48784,-119.5775,"BC","BC","11ULQ",9
"L273792",51.45419,-112.689,"AB","PR","12UUC",11
"L275781",51.45778,-112.6967,"AB","PR","12UUC",11
"L363984",49.8254,-99.97411,"MB","PR","14UMA",11
"L622222",42.9673,-82.3531,"ON","ON","17TLH",13
"L273145",43.15761,-79.21151,"ON","ON","17TPH",13
"L788388",54.78105,-127.1741,"BC","BC","09UXA",10
"L363985",42.87217,-79.27681,"ON","ON","17TPH",13
"L273736",46.25745,-81.78349,"ON","ON","17TMM",12
"L460240",49.51552,-97.99932,"MB","PR","14UNV",11
"L360031",49.22976,-123.2004,"BC","BC","10UDV",5
"L810447",45.47852,-75.55206,"ON","ON","18TVR",13
"L272989",45.35965,-75.63916,"ON","ON","18TVR",13
"L275754",44.07908,-79.8791,"ON","ON","17TNJ",13
"L273602",46.29678,-79.30713,"ON","ON","17TPM",12
"L274976",43.89242,-78.80406,"ON","ON","17TPJ",13
"L363986",45.57514,-73.8717,"QC","QC","18TWR",13
"L275514",46.72895,-84.26482,"ON","ON","16TGS",12
"L276774",43.93684,-79.4733,"ON","ON","17TPJ",13
"L275260",43.71568,-79.36629,"ON","ON","17TPJ",13
"L275262",45.19293,-73.66814,"QC","QC","18TXR",13
"L273765",43.91583,-79.90837,"ON","ON","17TNJ",13
"L275347",43.58347,-79.60494,"ON","ON","17TPJ",13
"L363987",45.41926,-73.61878,"QC","QC","18TXR",13
"L363988",45.36475,-73.98851,"QC","QC","18TWR",13
"L363989",49.18116,-102.0165,"SK","PR","13UGQ",11
"L274389",44.66121,-63.47892,"NS","AT","20TMQ",14
"L363990",42.93912,-79.38254,"ON","ON","17TPH",13
"L363991",42.39719,-81.85047,"ON","ON","17TMG",13
"L363992",44.65094,-81.26681,"ON","ON","17TMK",13
"L273475",44.7549,-81.26932,"ON","ON","17TMK",13
"L274455",44.03652,-78.3063,"ON","ON","17TQJ",13
"L274378",42.3286,-82.00015,"ON","ON","17TMG",13
"L273226",44.51707,-80.77741,"ON","ON","17TNK",13
"L363993",42.79505,-82.11726,"ON","ON","17TMH",13
"L476947",44.0516,-79.44362,"ON","ON","17TPJ",13
"L277408",43.97084,-79.13555,"ON","ON","17TPJ",13
"L363994",42.47151,-82.26869,"ON","ON","17TLH",13
"L276040",46.31682,-81.93561,"ON","ON","17TMM",12
"L363995",44.19621,-77.21729,"ON","ON","18TUP",13
"L355993",45.79051,-71.37817,"QC","QC","19TCL",14
"L363996",45.82689,-71.36382,"QC","QC","19TCL",14
"L363997",44.25798,-66.3501,"NS","AT","19TGK",14
"L363998",42.97038,-82.40844,"ON","ON","17TLH",13
"L274404",45.10539,-63.39034,"NS","AT","20TMQ",14
"L363999",44.67842,-63.53695,"NS","AT","20TMQ",14
"L279461",44.55146,-80.93714,"ON","ON","17TNK",13
"L292427",49.25,-123.1333,"BC","BC","10UDV",5
"L272385",44.74875,-79.8812,"ON","ON","17TNK",13
"L364000",44.76766,-63.25012,"NS","AT","20TMQ",14
"L317481",45.01142,-78.12378,"ON","ON","17TQK",12
"L274444",44.14896,-81.02168,"ON","ON","17TMJ",13
"L357047",44.14908,-81.02151,"ON","ON","17TMJ",13
"L358471",44.14908,-81.02151,"ON","ON","17TMJ",13
"L359794",44.14908,-81.02151,"ON","ON","17TMJ",13
"L361575",44.14908,-81.02151,"ON","ON","17TMJ",13
"L365360",44.14908,-81.02151,"ON","ON","17TMJ",13
"L365693",44.14908,-81.02151,"ON","ON","17TMJ",13
"L273781",45.90103,-66.6812,"NB","AT","19TFL",14
"L364001",42.69251,-82.35067,"ON","ON","17TLH",13
"L272675",42.84473,-80.30547,"ON","ON","17TNH",13
"L364002",44.7239,-63.65,"NS","AT","20TMQ",14
"L275315",44.09133,-79.40351,"ON","ON","17TPJ",13
"L364003",45.46292,-75.51964,"ON","ON","18TVR",13
"L364004",44.41844,-78.26638,"ON","ON","17TQK",13
"L275064",45.213,-75.19043,"ON","ON","18TVR",13
"L273231",44.37019,-79.64487,"ON","ON","17TPK",13
"L275646",43.02196,-79.29474,"ON","ON","17TPH",13
"L273477",43.68438,-79.29161,"ON","ON","17TPJ",13
"L364005",45.7013,-62.71642,"NS","AT","20TNR",14
"L366945",44.48283,-80.15669,"ON","ON","17TNK",13
"L273289",45.47154,-73.58737,"QC","QC","18TXR",13
"L281702",45.50362,-73.5905,"QC","QC","18TXR",13
"L281710",45.50544,-73.59004,"QC","QC","18TXR",13
"L281713",45.50414,-73.59114,"QC","QC","18TXR",13
"L281720",45.50632,-73.59147,"QC","QC","18TXR",13
"L281723",45.50922,-73.58964,"QC","QC","18TXR",13
"L281726",45.50767,-73.58748,"QC","QC","18TXR",13
"L281730",45.50552,-73.58624,"QC","QC","18TXR",13
"L364006",44.09944,-79.56608,"ON","ON","17TPJ",13
"L364007",43.74718,-79.83378,"ON","ON","17TNJ",13
"L364008",42.84071,-80.28934,"ON","ON","17TNH",13
"L275938",50.94537,-114.5825,"AB","PR","11UPS",6
"L275023",43.47959,-79.65467,"ON","ON","17TPJ",13
"L364009",49.08632,-81.01666,"ON","ON","17UMQ",8
"L278582",53.61706,-113.6263,"AB","PR","12UUE",11
"L275898",42.32605,-82.90598,"ON","ON","17TLG",13
"L275101",45.43785,-75.51938,"ON","ON","18TVR",13
"L275108",43.28919,-81.77828,"ON","ON","17TMH",13
"L364010",46.29932,-81.76716,"ON","ON","17TMM",12
"L364011",45.58458,-62.71642,"NS","AT","20TNR",14
"L610199",43.02193,-81.27293,"ON","ON","17TMH",13
"L281612",45.4129,-73.49998,"QC","QC","18TXR",13
"L276453",43.53314,-79.87611,"ON","ON","17TNJ",13
"L277321",44.21071,-80.06394,"ON","ON","17TNJ",13
"L277136",45.43882,-73.81847,"QC","QC","18TWR",13
"L276519",43.91409,-80.09423,"ON","ON","17TNJ",13
"L364012",45.98546,-66.65114,"NB","AT","19TFL",14
"L364013",44.94968,-75.61704,"ON","ON","18TVQ",13
"L364014",44.04975,-79.4545,"ON","ON","17TPJ",13
"L276699",43.03941,-79.29906,"ON","ON","17TPH",13
"L276230",52.14463,-106.7205,"SK","PR","13UCT",11
"L276227",45.86372,-74.38508,"QC","QC","18TWR",12
"L295930",52.10438,-106.5898,"SK","PR","13UCT",11
"L276091",45.17357,-64.40383,"NS","AT","20TLR",14
"L357215",44.92862,-76.383,"ON","ON","18TUQ",12
"L364015",44.92859,-76.383,"ON","ON","18TUQ",12
"L364016",44.11808,-79.56479,"ON","ON","17TPJ",13
"L282066",52.83902,-110.843,"AB","PR","12UWD",11
"L364017",43.26036,-79.94726,"ON","ON","17TNH",13
"L364018",44.34936,-80.36624,"ON","ON","17TNK",13
"L364019",45.84026,-79.3825,"ON","ON","17TPL",12
"L276248",53.90065,-113.3498,"AB","PR","12UUE",11
"L278466",42.48628,-81.97989,"ON","ON","17TMH",13
"L276127",44.08413,-76.90249,"ON","ON","18TUP",13
"L364020",49.87385,-93.56905,"ON","ON","15UVR",12
"L364021",46.68954,-71.58378,"QC","QC","19TCM",13
"L364022",53.50503,-113.6486,"AB","PR","12UUE",11
"L280549",45.22497,-74.28713,"QC","QC","18TWR",13
"L364023",43.29938,-80.44963,"ON","ON","17TNH",13
"L278606",44.04271,-81.71576,"ON","ON","17TMJ",13
"L279037",45.28414,-72.97398,"QC","QC","18TXR",13
"L278168",44.22773,-76.51926,"ON","ON","18TUP",13
"L612411",45.43529,-75.56289,"ON","ON","18TVR",13
"L278259",49.91431,-116.9083,"BC","BC","11UNR",10
"L460242",43.17279,-79.25233,"ON","ON","17TPH",13
"L364024",43.96689,-79.4422,"ON","ON","17TPJ",13
"L364025",51.23024,-101.3509,"MB","PR","14ULB",6
"L296236",49.22666,-122.4037,"BC","BC","10UEV",5
"L280946",44.18048,-77.79402,"ON","ON","18TTP",13
"L283110",46.79595,-70.97063,"QC","QC","19TCM",13
"L616882",46.59203,-71.35704,"QC","QC","19TCM",13
"L358588",45.87509,-77.26541,"ON","ON","18TUR",12
"L279038",50.90263,-114.4005,"AB","PR","11UPS",6
"L364026",45.2525,-71.71695,"QC","QC","19TBL",14
"L788389",46.51082,-71.36726,"QC","QC","19TCM",13
"L284362",44.10207,-79.48739,"ON","ON","17TPJ",13
"L474511",45.04527,-78.39689,"ON","ON","17TQK",12
"L282062",44.5659,-63.73878,"NS","AT","20TMQ",14
"L282847",44.21371,-79.40918,"ON","ON","17TPJ",13
"L283728",44.03516,-77.03978,"ON","ON","18TUP",13
"L282401",45.13203,-71.97764,"QC","QC","19TBL",14
"L283400",43.97955,-79.24009,"ON","ON","17TPJ",13
"L460243",49.66485,-96.65384,"MB","PR","14UPA",11
"L364027",45.469,-74.085,"QC","QC","18TWR",13
"L469854",44.25,-80.55,"ON","ON","17TNJ",13
"L846675",44.31818,-80.64848,"ON","ON","17TNK",13
"L364028",51.47495,-112.701,"AB","PR","12UUC",11
"L681838",48.89304,-123.5812,"BC","BC","10UDV",5
"L460244",43.55639,-79.60454,"ON","ON","17TPJ",13
"L980912",44.35773,-76.14418,"ON","ON","18TVQ",13
"L358396",43.99689,-79.45029,"ON","ON","17TPJ",13
"L290717",52.90199,-66.86554,"NL","AT","19UFU",8
"L802313",45.04646,-64.67739,"NS","AT","20TLQ",14
"L802453",49.49904,-115.0755,"BC","BC","11UPQ",10
"L471041",49.70103,-124.987,"BC","BC","10UCA",5
"L364029",43.16194,-80.29783,"ON","ON","17TNH",13
"L682769",54.77198,-127.036,"BC","BC","09UXA",10
"L355843",45.49419,-73.59037,"QC","QC","18TXR",13
"L788390",52.08663,-101.0344,"MB","PR","14ULC",6
"L359822",50.73819,-113.9996,"AB","PR","12UTB",11
"L471081",51.10029,-114.1305,"AB","PR","11UQS",11
"L466933",44.98301,-78.53474,"ON","ON","17TPK",12
"L460245",49.33365,-123.0238,"BC","BC","10UDV",5
"L377137",48.53389,-123.3971,"BC","BC","10TDU",5
"L356564",53.54463,-113.5222,"AB","PR","12UUE",11
"L805754",53.51543,-113.5143,"AB","PR","12UUE",11
"L460246",53.53666,-113.5745,"AB","PR","12UUE",11
"L356898",52.11098,-106.6561,"SK","PR","13UCT",11
"L798490",43.38569,-79.72155,"ON","ON","17TPJ",13
"L798493",43.38569,-79.72155,"ON","ON","17TPJ",13
"L814741",44.36838,-79.67169,"ON","ON","17TPK",13
"L467365",52.14007,-106.6727,"SK","PR","13UCT",11
"L811924",43.047,-79.06508,"ON","ON","17TPH",13
"L356082",45.25278,-72.98784,"QC","QC","18TXR",13
"L356160",49.27233,-122.8837,"BC","BC","10UEV",5
"L801068",46.40336,-63.78671,"PE","AT","20TMS",14
"L660403",45.24565,-63.39832,"NS","AT","20TMR",14
"L820893",45.37629,-63.37077,"NS","AT","20TMR",14
"L460247",49.75324,-86.94994,"ON","ON","16UEA",8
"L619321",45.09146,-64.62862,"NS","AT","20TLQ",14
"L822005",45.92872,-64.36333,"NB","AT","20TLR",14
"L467435",43.02492,-81.20796,"ON","ON","17TMH",13
"L460248",43.71217,-79.73201,"ON","ON","17TPJ",13
"L469612",43.71217,-79.73201,"ON","ON","17TPJ",13
"L460249",45.78432,-67.76921,"NB","AT","19TEL",14
"L356434",45.04302,-73.07166,"QC","QC","18TXQ",13
"L469322",49.21056,-123.03,"BC","BC","10UDV",5
"L359376",45.48872,-75.72747,"QC","QC","18TVR",12
"L358493",50.65458,-120.286,"BC","BC","10UFB",9
"L788391",50.6525,-120.2867,"BC","BC","10UFB",9
"L356047",48.44221,-123.4229,"BC","BC","10TDU",5
"L471056",43.06625,-79.93545,"ON","ON","17TNH",13
"L801171",43.87111,-79.7409,"ON","ON","17TPJ",13
"L469417",47.58974,-52.7331,"NL","AT","22TCT",8
"L460250",42.61553,-81.60034,"ON","ON","17TMH",13
"L471607",42.56814,-81.56174,"ON","ON","17TMH",13
"L354259",45.37034,-75.67856,"ON","ON","18TVR",13
"L610918",44.64328,-63.61419,"NS","AT","20TMQ",14
"L801772",45.2445,-63.98439,"NS","AT","20TMR",14
"L483853",45.76963,-64.21799,"NS","AT","20TMR",14
"L355370",46.37408,-79.98764,"ON","ON","17TNM",12
"L460251",45.41628,-73.91323,"QC","QC","18TWR",13
"L611935",45.02134,-78.38548,"ON","ON","17TQK",12
"L353520",45.34808,-75.9269,"ON","ON","18TVR",13
"L354247",43.48578,-79.68652,"ON","ON","17TPJ",13
"L463865",49.85116,-97.2054,"MB","PR","14UPA",11
"L797618",52.09188,-106.6002,"SK","PR","13UCT",11
"L372168",49.85547,-125.0999,"BC","BC","10UCA",5
"L460252",44.15577,-64.65072,"NS","AT","20TLP",14
"L368293",47.72807,-80.33873,"ON","ON","17TNN",12
"L355361",46.8797,-72.30656,"QC","QC","18TYS",12
"L597325",45.88059,-64.29084,"NB","AT","20TLR",14
"L361370",45.05509,-72.00165,"QC","QC","18TYQ",14
"L353860",42.83906,-80.35126,"ON","ON","17TNH",13
"L354671",47.05328,-72.68666,"QC","QC","18TXT",12
"L357365",49.90879,-120.8496,"BC","BC","10UFA",9
"L357079",43.07581,-81.37168,"ON","ON","17TMH",13
"L354109",46.86038,-71.17938,"QC","QC","19TCM",13
"L468320",46.88121,-71.20767,"QC","QC","19TCM",13
"L460253",44.56674,-78.98259,"ON","ON","17TPK",13
"L460254",49.2026,-98.22803,"MB","PR","14UNV",11
"L460255",50.70179,-119.2798,"BC","BC","11ULS",9
"L460256",45.60865,-76.48406,"QC","QC","18TUR",12
"L356550",44.43795,-78.7464,"ON","ON","17TPK",13
"L610627",44.34758,-78.74704,"ON","ON","17TPK",13
"L356159",43.81285,-79.23649,"ON","ON","17TPJ",13
"L465207",43.81545,-79.22229,"ON","ON","17TPJ",13
"L359179",51.03457,-114.1704,"AB","PR","11UPS",11
"L622909",50.18437,-119.3944,"BC","BC","11ULR",9
"L460257",49.19329,-98.10542,"MB","PR","14UNV",11
"L460258",44.64671,-78.79932,"ON","ON","17TPK",13
"L355350",45.33755,-74.67287,"ON","ON","18TWR",13
"L357096",52.72817,-111.2444,"AB","PR","12UVD",11
"L356262",44.98022,-78.4108,"ON","ON","17TQK",12
"L355694",45.3529,-75.6937,"ON","ON","18TVR",13
"L356428",43.62807,-79.57475,"ON","ON","17TPJ",13
"L356563",43.76783,-80.1857,"ON","ON","17TNJ",13
"L368640",44.27372,-79.46222,"ON","ON","17TPK",13
"L355644",43.59644,-79.50344,"ON","ON","17TPJ",13
"L381067",43.78287,-79.60071,"ON","ON","17TPJ",13
"L468471",45.05776,-79.18516,"ON","ON","17TPK",12
"L806331",43.8377,-79.62685,"ON","ON","17TPJ",13
"L355334",48.49716,-123.3717,"BC","BC","10TDU",5
"L360069",42.82716,-80.31082,"ON","ON","17TNH",13
"L360080",42.82713,-80.31084,"ON","ON","17TNH",13
"L366552",49.27074,-123.0118,"BC","BC","10UDV",5
"L460259",45.40735,-75.83689,"QC","QC","18TVR",12
"L460260",49.38391,-98.23279,"MB","PR","14UNV",11
"L355857",52.0987,-111.4597,"AB","PR","12UVC",11
"L356345",42.98512,-79.24623,"ON","ON","17TPH",13
"L364730",54.30822,-130.3201,"BC","BC","09UVA",5
"L470236",45.70618,-79.80469,"ON","ON","17TNL",12
"L356001",49.25372,-122.8895,"BC","BC","10UEV",5
"L360574",43.41711,-79.68937,"ON","ON","17TPJ",13
"L360089",49.59825,-117.169,"BC","BC","11UMQ",10
"L460261",43.76261,-80.21287,"ON","ON","17TNJ",13
"L460262",53.83408,-122.814,"BC","BC","10UEE",10
"L460263",47.22062,-52.85077,"NL","AT","22TCT",8
"L460264",47.48014,-53.03682,"NL","AT","22TCT",8
"L358778",47.6035,-52.75257,"NL","AT","22TCT",8
"L360845",44.78093,-63.68634,"NS","AT","20TMQ",14
"L980999",44.41844,-78.26638,"ON","ON","17TQK",13
"L616244",44.67682,-63.58314,"NS","AT","20TMQ",14
"L460265",44.05928,-81.20929,"ON","ON","17TMJ",13
"L460266",43.6671,-79.50094,"ON","ON","17TPJ",13
"L358713",44.9237,-79.38274,"ON","ON","17TPK",12
"L359572",49.52019,-117.6256,"BC","BC","11UMQ",10
"L460267",50.63376,-102.0831,"SK","PR","13UGS",11
"L460268",43.96689,-79.4422,"ON","ON","17TPJ",13
"L390615",49.61172,-117.1022,"BC","BC","11UMQ",10
"L363230",45.4046,-75.7209,"ON","ON","18TVR",13
"L388286",44.03976,-80.08135,"ON","ON","17TNJ",13
"L460269",49.82143,-102.2828,"SK","PR","13UFR",11
"L368457",44.31483,-78.29603,"ON","ON","17TQK",13
"L365500",43.52036,-80.27085,"ON","ON","17TNJ",13
"L460270",44.26805,-79.0659,"ON","ON","17TPK",13
"L364525",46.76854,-71.38251,"QC","QC","19TCM",13
"L362037",49.18024,-122.2987,"BC","BC","10UEV",5
"L367784",44.2822,-78.36136,"ON","ON","17TQK",13
"L370437",48.89046,-123.5764,"BC","BC","10UDV",5
"L372321",44.5451,-80.46352,"ON","ON","17TNK",13
"L366003",48.82353,-124.0462,"BC","BC","10UDV",5
"L465645",48.78456,-123.7176,"BC","BC","10UDV",5
"L460271",45.43851,-75.56475,"ON","ON","18TVR",13
"L365676",45.67566,-81.98303,"ON","ON","17TML",13
"L380741",44.45915,-64.81247,"NS","AT","20TLQ",14
"L981000",43.46601,-80.50866,"ON","ON","17TNJ",13
"L370851",49.20773,-122.5003,"BC","BC","10UEV",5
"L366993",44.39552,-78.12738,"ON","ON","17TQK",13
"L788392",44.39562,-78.12631,"ON","ON","17TQK",13
"L364498",51.74234,-114.6259,"AB","PR","11UPT",6
"L366004",49.23083,-123.0304,"BC","BC","10UDV",5
"L460272",44.36388,-79.70576,"ON","ON","17TPK",13
"L367346",44.57677,-78.02439,"ON","ON","17TQK",12
"L460273",43.78509,-79.18513,"ON","ON","17TPJ",13
"L804083",48.66601,-123.4035,"BC","BC","10TDU",5
"L610246",48.82905,-123.4663,"BC","BC","10UDV",5
"L372380",44.36538,-79.63556,"ON","ON","17TPK",13
"L471101",43.26027,-80.0693,"ON","ON","17TNH",13
"L475664",46.09908,-60.21892,"NS","AT","20TQS",14
"L460274",42.96187,-81.33709,"ON","ON","17TMH",13
"L460275",42.86801,-80.72988,"ON","ON","17TNH",13
"L376041",42.66541,-80.42046,"ON","ON","17TNH",13
"L388963",42.9649,-81.32419,"ON","ON","17TMH",13
"L375864",45.58373,-73.5464,"QC","QC","18TXR",13
"L612881",45.3914,-75.73368,"ON","ON","18TVR",13
"L823787",48.84156,-123.3322,"BC","BC","10UDV",5
"L375528",43.53464,-80.47623,"ON","ON","17TNJ",13
"L470198",44.11053,-78.82226,"ON","ON","17TPJ",13
"L466768",48.45915,-123.3682,"BC","BC","10TDU",5
"L465969",49.19127,-123.9818,"BC","BC","10UDV",5
"L689470",49.30856,-124.2054,"BC","BC","10UDV",5
"L597326",45.11726,-81.4336,"ON","ON","17TMK",13
"L981001",46.28007,-83.23402,"ON","ON","17TLM",12
"L470211",45.45382,-75.59092,"ON","ON","18TVR",13
"L620547",54.78473,-111.9675,"AB","PR","12UVF",6
"L463907",56.24936,-117.2946,"AB","PR","11UMC",6
"L473784",43.36546,-80.31566,"ON","ON","17TNJ",13
"L616521",44.15401,-77.12969,"ON","ON","18TUP",13
